event-id,visible,timestamp,location-long,location-lat,sensor-type,individual-taxon-canonical-name,tag-local-identifier,individual-local-identifier,study-name,utm-easting,utm-northing,utm-zone,study-timezone,study-local-timestamp
14948485921,true,2014-07-10 00:00:00.000,-90.905,28.054,"gps",,"45101","45101","Whale shark movements in Gulf of Mexico",705908.6794577113,3104955.2136620795,"15N","GMT-06:00",2014-07-09 18:00:00.000
14948485922,true,2014-07-11 00:00:00.000,-91.15092187,26.70778019,"gps",,"45101","45101","Whale shark movements in Gulf of Mexico",683947.6240976726,2955404.2243640944,"15N","GMT-06:00",2014-07-10 18:00:00.000
14948485923,true,2014-07-12 00:00:00.000,-91.19431405,26.69305808,"gps",,"45101","45101","Whale shark movements in Gulf of Mexico",679653.1746247613,2953711.2873796257,"15N","GMT-06:00",2014-07-11 18:00:00.000
14948485924,true,2014-07-13 00:00:00.000,-91.43455141,26.71866168,"gps",,"45101","45101","Whale shark movements in Gulf of Mexico",655712.5478516805,2956231.626273576,"15N","GMT-06:00",2014-07-12 18:00:00.000
14948485925,true,2014-07-14 00:00:00.000,-91.66721037,26.87850168,"gps",,"45101","45101","Whale shark movements in Gulf of Mexico",632381.899561931,2973674.48503626,"15N","GMT-06:00",2014-07-13 18:00:00.000
14948485926,true,2014-07-15 00:00:00.000,-91.77600123,26.9982775,"gps",,"45101","45101","Whale shark movements in Gulf of Mexico",621446.5877677962,2986833.4093481135,"15N","GMT-06:00",2014-07-14 18:00:00.000
14948485927,true,2014-07-16 00:00:00.000,-91.78230749,26.97703761,"gps",,"45101","45101","Whale shark movements in Gulf of Mexico",620843.5125483469,2984474.531559105,"15N","GMT-06:00",2014-07-15 18:00:00.000
14948485928,true,2014-07-17 00:00:00.000,-91.98808318,26.91863085,"gps",,"45101","45101","Whale shark movements in Gulf of Mexico",600472.7827381167,2977824.6150511988,"15N","GMT-06:00",2014-07-16 18:00:00.000
14948485929,true,2014-07-18 00:00:00.000,-91.4822468,27.1560278,"gps",,"45101","45101","Whale shark movements in Gulf of Mexico",650386.1165489905,3004626.1971729873,"15N","GMT-06:00",2014-07-17 18:00:00.000
14948485930,true,2014-07-19 00:00:00.000,-91.12396945,27.21801619,"gps",,"45101","45101","Whale shark movements in Gulf of Mexico",685789.8765698716,3011974.4229451176,"15N","GMT-06:00",2014-07-18 18:00:00.000
14948485931,true,2014-07-20 00:00:00.000,-90.36064517,27.26480553,"gps",,"45101","45101","Whale shark movements in Gulf of Mexico",761301.9223003713,3018523.810121481,"15N","GMT-06:00",2014-07-19 18:00:00.000
14948485932,true,2014-07-21 00:00:00.000,-89.65288769,27.34955055,"gps",,"45101","45101","Whale shark movements in Gulf of Mexico",237557.39234239078,3027944.758563145,"16N","GMT-06:00",2014-07-20 18:00:00.000
14948485933,true,2014-07-22 00:00:00.000,-89.25734269,27.52115176,"gps",,"45101","45101","Whale shark movements in Gulf of Mexico",277045.7177204168,3046189.8526521027,"16N","GMT-06:00",2014-07-21 18:00:00.000
14948485934,true,2014-07-23 00:00:00.000,-88.70203633,27.6354549,"gps",,"45101","45101","Whale shark movements in Gulf of Mexico",332077.527835501,3057978.035390954,"16N","GMT-06:00",2014-07-22 18:00:00.000
14948485935,true,2014-07-24 00:00:00.000,-88.37979903,27.65720727,"gps",,"45101","45101","Whale shark movements in Gulf of Mexico",363900.25070317485,3059991.1936172354,"16N","GMT-06:00",2014-07-23 18:00:00.000
14948485936,true,2014-07-25 00:00:00.000,-88.459974,27.58108209,"gps",,"45101","45101","Whale shark movements in Gulf of Mexico",355891.3973597345,3051648.3102923813,"16N","GMT-06:00",2014-07-24 18:00:00.000
14948485937,true,2014-07-26 00:00:00.000,-88.22888106,27.6939221,"gps",,"45101","45101","Whale shark movements in Gulf of Mexico",378828.3167097706,3063901.2822979493,"16N","GMT-06:00",2014-07-25 18:00:00.000
14948485938,true,2014-07-27 00:00:00.000,-88.17547349,27.67963752,"gps",,"45101","45101","Whale shark movements in Gulf of Mexico",384079.8225446545,3062267.423559748,"16N","GMT-06:00",2014-07-26 18:00:00.000
14948485939,true,2014-07-28 00:00:00.000,-88.12336008,27.69861157,"gps",,"45101","45101","Whale shark movements in Gulf of Mexico",389238.56311413425,3064321.510759199,"16N","GMT-06:00",2014-07-27 18:00:00.000
14948485940,true,2014-07-29 00:00:00.000,-88.24401494,27.65816549,"gps",,"45101","45101","Whale shark movements in Gulf of Mexico",377295.97867073526,3059954.960697504,"16N","GMT-06:00",2014-07-28 18:00:00.000
14948485941,true,2014-07-30 00:00:00.000,-88.14502162,27.68889683,"gps",,"45101","45101","Whale shark movements in Gulf of Mexico",387092.61319769674,3063264.9402002674,"16N","GMT-06:00",2014-07-29 18:00:00.000
14948485942,true,2014-07-31 00:00:00.000,-88.02510471,27.78551247,"gps",,"45101","45101","Whale shark movements in Gulf of Mexico",399007.1841810594,3073864.0443063877,"16N","GMT-06:00",2014-07-30 18:00:00.000
14948485943,true,2014-08-01 00:00:00.000,-88.0321817,27.69172715,"gps",,"45101","45101","Whale shark movements in Gulf of Mexico",398222.7944423517,3063480.2316146954,"16N","GMT-06:00",2014-07-31 18:00:00.000
14948485944,true,2014-08-02 00:00:00.000,-87.4456835,28.30788126,"gps",,"45101","45101","Whale shark movements in Gulf of Mexico",456304.209596283,3131389.3124283175,"16N","GMT-06:00",2014-08-01 18:00:00.000
14948485945,true,2014-08-03 00:00:00.000,-86.98206824,28.79521494,"gps",,"45101","45101","Whale shark movements in Gulf of Mexico",501749.9835895505,3185297.6636576275,"16N","GMT-06:00",2014-08-02 18:00:00.000
14948485946,true,2014-08-04 00:00:00.000,-86.86324266,29.26967399,"gps",,"45101","45101","Whale shark movements in Gulf of Mexico",513285.4413939956,3237871.536100502,"16N","GMT-06:00",2014-08-03 18:00:00.000
14948485947,true,2014-08-05 00:00:00.000,-86.60598556,29.78177559,"gps",,"45101","45101","Whale shark movements in Gulf of Mexico",538084.8029347791,3294669.7646356537,"16N","GMT-06:00",2014-08-04 18:00:00.000
14948485948,true,2014-08-06 00:00:00.000,-86.95816138,29.31235575,"gps",,"45101","45101","Whale shark movements in Gulf of Mexico",504062.7672030106,3242593.4890718786,"16N","GMT-06:00",2014-08-05 18:00:00.000
14948485949,true,2014-08-07 00:00:00.000,-86.6453797,29.08578622,"gps",,"45101","45101","Whale shark movements in Gulf of Mexico",534511.5526125387,3217541.9732868136,"16N","GMT-06:00",2014-08-06 18:00:00.000
14948485950,true,2014-08-08 00:00:00.000,-86.69186252,28.94161771,"gps",,"45101","45101","Whale shark movements in Gulf of Mexico",530029.4965245422,3201556.4632352605,"16N","GMT-06:00",2014-08-07 18:00:00.000
14948485951,true,2014-08-09 00:00:00.000,-86.77151006,28.76775632,"gps",,"45101","45101","Whale shark movements in Gulf of Mexico",522304.5007276977,3182276.85437333,"16N","GMT-06:00",2014-08-08 18:00:00.000
14948485952,true,2014-08-10 00:00:00.000,-86.51935507,28.27833741,"gps",,"45101","45101","Whale shark movements in Gulf of Mexico",547136.5428220889,3128129.5249945475,"16N","GMT-06:00",2014-08-09 18:00:00.000
14948485953,true,2014-08-11 00:00:00.000,-86.59863526,28.22055149,"gps",,"45101","45101","Whale shark movements in Gulf of Mexico",539382.7328255048,3121699.6100933165,"16N","GMT-06:00",2014-08-10 18:00:00.000
14948485954,true,2014-08-12 00:00:00.000,-86.69973472,28.25320244,"gps",,"45101","45101","Whale shark movements in Gulf of Mexico",529453.6186896688,3125287.953517461,"16N","GMT-06:00",2014-08-11 18:00:00.000
14948485955,true,2014-08-13 00:00:00.000,-86.66471034,28.26381606,"gps",,"45101","45101","Whale shark movements in Gulf of Mexico",532885.9928243313,3126472.754226518,"16N","GMT-06:00",2014-08-12 18:00:00.000
14948485956,true,2014-08-14 00:00:00.000,-86.64109324,28.21592523,"gps",,"45101","45101","Whale shark movements in Gulf of Mexico",535218.1544320976,3121174.0432011397,"16N","GMT-06:00",2014-08-13 18:00:00.000
14948485957,true,2014-08-15 00:00:00.000,-86.66617161,28.33088712,"gps",,"45101","45101","Whale shark movements in Gulf of Mexico",532722.14476325,3133902.5553885913,"16N","GMT-06:00",2014-08-14 18:00:00.000
14948485958,true,2014-08-16 00:00:00.000,-86.57741022,28.61194993,"gps",,"45101","45101","Whale shark movements in Gulf of Mexico",541313.2066758734,3165067.191658412,"16N","GMT-06:00",2014-08-15 18:00:00.000
14948485959,true,2014-08-17 00:00:00.000,-86.59985494,28.83762154,"gps",,"45101","45101","Whale shark movements in Gulf of Mexico",539035.0279909726,3190061.4371628617,"16N","GMT-06:00",2014-08-16 18:00:00.000
14948485960,true,2014-08-18 00:00:00.000,-86.94442197,29.09501428,"gps",,"45101","45101","Whale shark movements in Gulf of Mexico",505408.3389173408,3218513.7341377903,"16N","GMT-06:00",2014-08-17 18:00:00.000
14948485961,true,2014-08-19 00:00:00.000,-87.20010068,29.21886693,"gps",,"45101","45101","Whale shark movements in Gulf of Mexico",480551.38508354354,3232251.17019466,"16N","GMT-06:00",2014-08-18 18:00:00.000
14948485962,true,2014-08-20 00:00:00.000,-87.27553644,29.31193503,"gps",,"45101","45101","Whale shark movements in Gulf of Mexico",473243.6869464964,3242577.645169407,"16N","GMT-06:00",2014-08-19 18:00:00.000
14948485963,true,2014-08-21 00:00:00.000,-87.33079853,29.49443452,"gps",,"45101","45101","Whale shark movements in Gulf of Mexico",467934.68031845754,3262812.3206899245,"16N","GMT-06:00",2014-08-20 18:00:00.000
14948485964,true,2014-08-22 00:00:00.000,-87.40687222,29.53128072,"gps",,"45101","45101","Whale shark movements in Gulf of Mexico",460574.847161767,3266918.302368555,"16N","GMT-06:00",2014-08-21 18:00:00.000
14948485965,true,2014-08-23 00:00:00.000,-87.52693964,29.37526598,"gps",,"45101","45101","Whale shark movements in Gulf of Mexico",448862.2134413311,3249678.386311345,"16N","GMT-06:00",2014-08-22 18:00:00.000
14948485966,true,2014-08-24 00:00:00.000,-87.89917865,29.21371598,"gps",,"45101","45101","Whale shark movements in Gulf of Mexico",412598.92769097845,3231998.6372169373,"16N","GMT-06:00",2014-08-23 18:00:00.000
14948485967,true,2014-08-25 00:00:00.000,-88.25276251,29.09988536,"gps",,"45101","45101","Whale shark movements in Gulf of Mexico",378093.3521599546,3219700.3597756326,"16N","GMT-06:00",2014-08-24 18:00:00.000
14948485968,true,2014-08-26 00:00:00.000,-87.83049638,29.04284932,"gps",,"45101","45101","Whale shark movements in Gulf of Mexico",419141.58398429153,3213017.4714788185,"16N","GMT-06:00",2014-08-25 18:00:00.000
14948485969,true,2014-08-27 00:00:00.000,-87.71788554,28.52509337,"gps",,"45101","45101","Whale shark movements in Gulf of Mexico",429759.78575476765,3155582.028199283,"16N","GMT-06:00",2014-08-26 18:00:00.000
14948485970,true,2014-08-28 00:00:00.000,-87.53032632,28.81839383,"gps",,"45101","45101","Whale shark movements in Gulf of Mexico",448255.8255401942,3187980.9156983276,"16N","GMT-06:00",2014-08-27 18:00:00.000
14948485971,true,2014-08-29 00:00:00.000,-87.7461459,28.83161297,"gps",,"45101","45101","Whale shark movements in Gulf of Mexico",427206.86054093135,3189558.589624347,"16N","GMT-06:00",2014-08-28 18:00:00.000
14948485972,true,2014-08-30 00:00:00.000,-87.07081157,28.43268695,"gps",,"45101","45101","Whale shark movements in Gulf of Mexico",493065.6352871944,3145136.87501298,"16N","GMT-06:00",2014-08-29 18:00:00.000
14948485973,true,2014-08-31 00:00:00.000,-86.89155182,28.07964989,"gps",,"45101","45101","Whale shark movements in Gulf of Mexico",510655.0516072444,3106030.39464846,"16N","GMT-06:00",2014-08-30 18:00:00.000
14948485974,true,2014-09-01 00:00:00.000,-86.44545436,28.21214795,"gps",,"45101","45101","Whale shark movements in Gulf of Mexico",554417.6429440142,3120827.9446601267,"16N","GMT-06:00",2014-08-31 18:00:00.000
14948485975,true,2014-09-02 00:00:00.000,-86.45215379,28.24308348,"gps",,"45101","45101","Whale shark movements in Gulf of Mexico",553744.7163461078,3124252.042852866,"16N","GMT-06:00",2014-09-01 18:00:00.000
14948485976,true,2014-09-03 00:00:00.000,-86.3960633,28.24392411,"gps",,"45101","45101","Whale shark movements in Gulf of Mexico",559246.9396626618,3124371.3436057307,"16N","GMT-06:00",2014-09-02 18:00:00.000
14948485977,true,2014-09-04 00:00:00.000,-86.36298964,28.17111297,"gps",,"45101","45101","Whale shark movements in Gulf of Mexico",562533.9693100423,3116321.7871821765,"16N","GMT-06:00",2014-09-03 18:00:00.000
14948485978,true,2014-09-05 00:00:00.000,-86.24791905,28.17833577,"gps",,"45101","45101","Whale shark movements in Gulf of Mexico",573825.5824792816,3117186.6052752975,"16N","GMT-06:00",2014-09-04 18:00:00.000
14948485979,true,2014-09-06 00:00:00.000,-86.20788109,28.15637118,"gps",,"45101","45101","Whale shark movements in Gulf of Mexico",577771.7960586316,3114778.2979289265,"16N","GMT-06:00",2014-09-05 18:00:00.000
14948485980,true,2014-09-07 00:00:00.000,-86.11794089,28.0946486,"gps",,"45101","45101","Whale shark movements in Gulf of Mexico",586652.3000726461,3108001.278756602,"16N","GMT-06:00",2014-09-06 18:00:00.000
14948485981,true,2014-09-08 00:00:00.000,-86.09780637,28.05961936,"gps",,"45101","45101","Whale shark movements in Gulf of Mexico",588659.1414643369,3104135.1026026076,"16N","GMT-06:00",2014-09-07 18:00:00.000
14948485982,true,2014-09-09 00:00:00.000,-86.23102252,28.2069826,"gps",,"45101","45101","Whale shark movements in Gulf of Mexico",575464.1063791875,3120370.6071199984,"16N","GMT-06:00",2014-09-08 18:00:00.000
14948485983,true,2014-09-10 00:00:00.000,-86.21827274,28.24686799,"gps",,"45101","45101","Whale shark movements in Gulf of Mexico",576686.8417135415,3124797.2950902293,"16N","GMT-06:00",2014-09-09 18:00:00.000
14948485984,true,2014-09-11 00:00:00.000,-86.27489403,28.25053585,"gps",,"45101","45101","Whale shark movements in Gulf of Mexico",571129.7314220956,3125169.064959818,"16N","GMT-06:00",2014-09-10 18:00:00.000
14948485985,true,2014-09-12 00:00:00.000,-86.36251169,28.30944638,"gps",,"45101","45101","Whale shark movements in Gulf of Mexico",562500.206274305,3131646.9990458568,"16N","GMT-06:00",2014-09-11 18:00:00.000
14948485986,true,2014-09-13 00:00:00.000,-86.46325249,28.35871613,"gps",,"45101","45101","Whale shark movements in Gulf of Mexico",552598.9993080787,3137057.2615434607,"16N","GMT-06:00",2014-09-12 18:00:00.000
14948485987,true,2014-09-14 00:00:00.000,-86.32085947,28.3029358,"gps",,"45101","45101","Whale shark movements in Gulf of Mexico",566588.0025354692,3130947.9809976383,"16N","GMT-06:00",2014-09-13 18:00:00.000
14948485988,true,2014-09-15 00:00:00.000,-86.09359762,28.43877531,"gps",,"45101","45101","Whale shark movements in Gulf of Mexico",588758.2116900701,3146143.6712343288,"16N","GMT-06:00",2014-09-14 18:00:00.000
14948485989,true,2014-09-16 00:00:00.000,-86.0510521,28.47375765,"gps",,"45101","45101","Whale shark movements in Gulf of Mexico",592894.0395039385,3150051.5230642473,"16N","GMT-06:00",2014-09-15 18:00:00.000
14948485990,true,2014-09-17 00:00:00.000,-86.11451708,28.45212468,"gps",,"45101","45101","Whale shark movements in Gulf of Mexico",586698.7232668352,3147607.3862742023,"16N","GMT-06:00",2014-09-16 18:00:00.000
14948485991,true,2014-09-18 00:00:00.000,-86.0671881,28.30913686,"gps",,"45101","45101","Whale shark movements in Gulf of Mexico",591455.5840945756,3131800.889159136,"16N","GMT-06:00",2014-09-17 18:00:00.000
14948485992,true,2014-09-19 00:00:00.000,-85.93056035,27.99806794,"gps",,"45101","45101","Whale shark movements in Gulf of Mexico",605155.319813253,3097449.0794949443,"16N","GMT-06:00",2014-09-18 18:00:00.000
14948485993,true,2014-09-20 00:00:00.000,-85.90338949,27.64806271,"gps",,"45101","45101","Whale shark movements in Gulf of Mexico",608173.570420081,3058697.8774641636,"16N","GMT-06:00",2014-09-19 18:00:00.000
14948485994,true,2014-09-21 00:00:00.000,-86.21843021,27.14519097,"gps",,"45101","45101","Whale shark movements in Gulf of Mexico",577445.1682922866,3002757.6495601037,"16N","GMT-06:00",2014-09-20 18:00:00.000
14948485995,true,2014-09-22 00:00:00.000,-85.77213915,26.72176727,"gps",,"45101","45101","Whale shark movements in Gulf of Mexico",622126.4377266599,2956207.496658748,"16N","GMT-06:00",2014-09-21 18:00:00.000
14948485996,true,2014-09-23 00:00:00.000,-85.74053683,26.52977787,"gps",,"45101","45101","Whale shark movements in Gulf of Mexico",625479.5309438595,2934971.619889584,"16N","GMT-06:00",2014-09-22 18:00:00.000
14948485997,true,2014-09-24 00:00:00.000,-85.77738464,26.36788401,"gps",,"45101","45101","Whale shark movements in Gulf of Mexico",621978.5228797593,2917003.772229801,"16N","GMT-06:00",2014-09-23 18:00:00.000
14948485998,true,2014-09-25 00:00:00.000,-85.52374441,26.2461572,"gps",,"45101","45101","Whale shark movements in Gulf of Mexico",647440.9573479309,2903784.769448056,"16N","GMT-06:00",2014-09-24 18:00:00.000
14948485999,true,2014-09-26 00:00:00.000,-85.31959705,26.14810167,"gps",,"45101","45101","Whale shark movements in Gulf of Mexico",667974.210656304,2893171.0603516405,"16N","GMT-06:00",2014-09-25 18:00:00.000
14948486000,true,2014-09-27 00:00:00.000,-85.40274888,26.15164101,"gps",,"45101","45101","Whale shark movements in Gulf of Mexico",659656.1188041877,2893458.303122746,"16N","GMT-06:00",2014-09-26 18:00:00.000
14948486001,true,2014-09-28 00:00:00.000,-85.56024258,26.10187572,"gps",,"45101","45101","Whale shark movements in Gulf of Mexico",643972.4098639155,2887761.9826468164,"16N","GMT-06:00",2014-09-27 18:00:00.000
14948486002,true,2014-09-29 00:00:00.000,-85.46933751,25.86894499,"gps",,"45101","45101","Whale shark movements in Gulf of Mexico",653366.0784486644,2862064.428329292,"16N","GMT-06:00",2014-09-28 18:00:00.000
14948486003,true,2014-09-30 00:00:00.000,-85.76151224,25.31280195,"gps",,"45101","45101","Whale shark movements in Gulf of Mexico",624663.3784251356,2800160.7219944424,"16N","GMT-06:00",2014-09-29 18:00:00.000
14948486004,true,2014-10-01 00:00:00.000,-85.97737096,25.63570962,"gps",,"45101","45101","Whale shark movements in Gulf of Mexico",602659.3447889253,2835738.3910082653,"16N","GMT-06:00",2014-09-30 18:00:00.000
14948486005,true,2014-10-02 00:00:00.000,-86.14400541,25.66030226,"gps",,"45101","45101","Whale shark movements in Gulf of Mexico",585912.8269942716,2838343.2631365694,"16N","GMT-06:00",2014-10-01 18:00:00.000
14948486006,true,2014-10-03 00:00:00.000,-86.25063803,25.68908758,"gps",,"45101","45101","Whale shark movements in Gulf of Mexico",575192.0518403992,2841466.1512381607,"16N","GMT-06:00",2014-10-02 18:00:00.000
14948486007,true,2014-10-04 00:00:00.000,-86.1877839,25.7006025,"gps",,"45101","45101","Whale shark movements in Gulf of Mexico",581491.341904314,2842778.643084476,"16N","GMT-06:00",2014-10-03 18:00:00.000
14948486008,true,2014-10-05 00:00:00.000,-86.15356781,25.62013761,"gps",,"45101","45101","Whale shark movements in Gulf of Mexico",584981.4787909007,2833889.021424316,"16N","GMT-06:00",2014-10-04 18:00:00.000
14948486009,true,2014-10-06 00:00:00.000,-86.27087045,25.4183119,"gps",,"45101","45101","Whale shark movements in Gulf of Mexico",573326.4458670164,2811468.4047039556,"16N","GMT-06:00",2014-10-05 18:00:00.000
14948486010,true,2014-10-07 00:00:00.000,-86.65892788,24.78360314,"gps",,"45101","45101","Whale shark movements in Gulf of Mexico",534477.6579496776,2741029.79664061,"16N","GMT-06:00",2014-10-06 18:00:00.000
14948486011,true,2014-10-08 00:00:00.000,-87.09921926,24.06236738,"gps",,"45101","45101","Whale shark movements in Gulf of Mexico",489913.16852808645,2661135.0643926235,"16N","GMT-06:00",2014-10-07 18:00:00.000
14948486012,true,2014-10-09 00:00:00.000,-86.781308,23.5608632,"gps",,"45101","45101","Whale shark movements in Gulf of Mexico",522318.26175740204,2605626.394709501,"16N","GMT-06:00",2014-10-08 18:00:00.000
14948486013,true,2014-10-10 00:00:00.000,-86.69306702,23.17138436,"gps",,"45101","45101","Whale shark movements in Gulf of Mexico",531415.2130502473,2562525.2783920406,"16N","GMT-06:00",2014-10-09 18:00:00.000
14948486014,true,2014-10-11 00:00:00.000,-86.78222654,22.92638937,"gps",,"45101","45101","Whale shark movements in Gulf of Mexico",522329.87774409045,2535387.6569970436,"16N","GMT-06:00",2014-10-10 18:00:00.000
14948486015,true,2014-10-12 00:00:00.000,-86.94971355,22.61659131,"gps",,"45101","45101","Whale shark movements in Gulf of Mexico",505167.8725478182,2501078.4267305858,"16N","GMT-06:00",2014-10-11 18:00:00.000
14948486016,true,2014-10-13 00:00:00.000,-86.62182839,22.4860231,"gps",,"45101","45101","Whale shark movements in Gulf of Mexico",538900.9833007759,2486673.603974114,"16N","GMT-06:00",2014-10-12 18:00:00.000
14948486017,true,2014-10-14 00:00:00.000,-86.62025582,22.18764338,"gps",,"45101","45101","Whale shark movements in Gulf of Mexico",539145.944982057,2453645.6773343454,"16N","GMT-06:00",2014-10-13 18:00:00.000
14948486018,true,2014-10-15 00:00:00.000,-86.22943963,21.71675902,"gps",,"45101","45101","Whale shark movements in Gulf of Mexico",579696.6250202775,2401674.9969116203,"16N","GMT-06:00",2014-10-14 18:00:00.000
14948486019,true,2014-10-16 00:00:00.000,-85.26788194,22.09990357,"gps",,"45101","45101","Whale shark movements in Gulf of Mexico",678684.8367410338,2444901.3120400063,"16N","GMT-06:00",2014-10-15 18:00:00.000
14948486020,true,2014-10-17 00:00:00.000,-84.822,22.095,"gps",,"45101","45101","Whale shark movements in Gulf of Mexico",724704.0264310054,2444949.1779551436,"16N","GMT-06:00",2014-10-16 18:00:00.000
14948486021,true,2009-06-11 00:00:00.000,-90.91475,28.09305,"gps",,"77007","77007","Whale shark movements in Gulf of Mexico",704876.0044350745,3109266.1838729037,"15N","GMT-06:00",2009-06-10 18:00:00.000
14948486022,true,2009-06-12 00:00:00.000,-90.9375,28.0625,"gps",,"77007","77007","Whale shark movements in Gulf of Mexico",702697.655089655,3105842.610808954,"15N","GMT-06:00",2009-06-11 18:00:00.000
14948486023,true,2009-06-13 00:00:00.000,-90.8928279,27.96539514,"gps",,"77007","77007","Whale shark movements in Gulf of Mexico",707274.9893530103,3095156.8956782133,"15N","GMT-06:00",2009-06-12 18:00:00.000
14948486024,true,2009-06-14 00:00:00.000,-90.80904313,27.75188103,"gps",,"77007","77007","Whale shark movements in Gulf of Mexico",715941.833694071,3071640.5879736324,"15N","GMT-06:00",2009-06-13 18:00:00.000
14948486025,true,2009-06-15 00:00:00.000,-90.73005311,27.42771147,"gps",,"77007","77007","Whale shark movements in Gulf of Mexico",724388.9183782237,3035857.8260008865,"15N","GMT-06:00",2009-06-14 18:00:00.000
14948486026,true,2009-06-16 00:00:00.000,-90.71813572,27.21207211,"gps",,"77007","77007","Whale shark movements in Gulf of Mexico",726004.3566141718,3011983.224939955,"15N","GMT-06:00",2009-06-15 18:00:00.000
14948486027,true,2009-06-17 00:00:00.000,-90.59771399,26.77953544,"gps",,"77007","77007","Whale shark movements in Gulf of Mexico",738848.1586009222,2964274.046192655,"15N","GMT-06:00",2009-06-16 18:00:00.000
14948486028,true,2009-06-18 00:00:00.000,-90.32494641,26.41023535,"gps",,"77007","77007","Whale shark movements in Gulf of Mexico",766835.4446927387,2923888.091689508,"15N","GMT-06:00",2009-06-17 18:00:00.000
14948486029,true,2009-06-19 00:00:00.000,-90.15764613,26.17535983,"gps",,"77007","77007","Whale shark movements in Gulf of Mexico",784104.1690285748,2898214.3162287762,"15N","GMT-06:00",2009-06-18 18:00:00.000
14948486030,true,2009-06-20 00:00:00.000,-90.11656696,26.05521427,"gps",,"77007","77007","Whale shark movements in Gulf of Mexico",788507.5369216376,2884988.9728181027,"15N","GMT-06:00",2009-06-19 18:00:00.000
14948486031,true,2009-06-21 00:00:00.000,-90.12489394,25.96852289,"gps",,"77007","77007","Whale shark movements in Gulf of Mexico",787885.553813361,2875362.5269377544,"15N","GMT-06:00",2009-06-20 18:00:00.000
14948486032,true,2009-06-22 00:00:00.000,-90.11614542,25.86885128,"gps",,"77007","77007","Whale shark movements in Gulf of Mexico",789005.2404664312,2864335.2516812026,"15N","GMT-06:00",2009-06-21 18:00:00.000
14948486033,true,2009-06-23 00:00:00.000,-90.04106321,25.77878435,"gps",,"77007","77007","Whale shark movements in Gulf of Mexico",796758.4839253598,2854520.4686426492,"15N","GMT-06:00",2009-06-22 18:00:00.000
14948486034,true,2009-06-24 00:00:00.000,-90.09768798,25.62392122,"gps",,"77007","77007","Whale shark movements in Gulf of Mexico",791453.75583901,2837230.7273267834,"15N","GMT-06:00",2009-06-23 18:00:00.000
14948486035,true,2009-06-25 00:00:00.000,-90.03169248,25.41677463,"gps",,"77007","77007","Whale shark movements in Gulf of Mexico",798597.6921292363,2814419.610112964,"15N","GMT-06:00",2009-06-24 18:00:00.000
14948486036,true,2009-06-26 00:00:00.000,-90.03231729,25.22878106,"gps",,"77007","77007","Whale shark movements in Gulf of Mexico",798996.800177999,2793583.2055307487,"15N","GMT-06:00",2009-06-25 18:00:00.000
14948486037,true,2009-06-27 00:00:00.000,-90.10137953,25.12695291,"gps",,"77007","77007","Whale shark movements in Gulf of Mexico",792277.9538244291,2782146.3295968855,"15N","GMT-06:00",2009-06-26 18:00:00.000
14948486038,true,2009-06-28 00:00:00.000,-90.15019741,24.94011408,"gps",,"77007","77007","Whale shark movements in Gulf of Mexico",787788.9796949374,2761336.292124208,"15N","GMT-06:00",2009-06-27 18:00:00.000
14948486039,true,2009-06-29 00:00:00.000,-90.4001279,24.7571588,"gps",,"77007","77007","Whale shark movements in Gulf of Mexico",762924.6314129239,2740557.973038996,"15N","GMT-06:00",2009-06-28 18:00:00.000
14948486040,true,2009-06-30 00:00:00.000,-90.5325133,24.49745615,"gps",,"77007","77007","Whale shark movements in Gulf of Mexico",750047.6408113791,2711537.1736284113,"15N","GMT-06:00",2009-06-29 18:00:00.000
14948486041,true,2009-07-01 00:00:00.000,-90.60848676,24.33383091,"gps",,"77007","77007","Whale shark movements in Gulf of Mexico",742658.6537109673,2693274.6296224273,"15N","GMT-06:00",2009-06-30 18:00:00.000
14948486042,true,2009-07-02 00:00:00.000,-90.59250952,24.25511555,"gps",,"77007","77007","Whale shark movements in Gulf of Mexico",744431.2856785567,2684582.2847085334,"15N","GMT-06:00",2009-07-01 18:00:00.000
14948486043,true,2009-07-03 00:00:00.000,-90.53586592,24.26163703,"gps",,"77007","77007","Whale shark movements in Gulf of Mexico",750171.8460021687,2685405.3128109104,"15N","GMT-06:00",2009-07-02 18:00:00.000
14948486044,true,2009-07-04 00:00:00.000,-90.54115205,24.38996075,"gps",,"77007","77007","Whale shark movements in Gulf of Mexico",749383.4775232509,2699612.363273904,"15N","GMT-06:00",2009-07-03 18:00:00.000
14948486045,true,2009-07-05 00:00:00.000,-90.50880439,24.75340727,"gps",,"77007","77007","Whale shark movements in Gulf of Mexico",751937.1413085824,2739937.625911129,"15N","GMT-06:00",2009-07-04 18:00:00.000
14948486046,true,2009-07-06 00:00:00.000,-90.36820311,25.17485145,"gps",,"77007","77007","Whale shark movements in Gulf of Mexico",765256.7198304266,2786901.7098300634,"15N","GMT-06:00",2009-07-05 18:00:00.000
14948486047,true,2009-07-07 00:00:00.000,-90.18933588,25.52021071,"gps",,"77007","77007","Whale shark movements in Gulf of Mexico",782489.1951502808,2825538.6888248986,"15N","GMT-06:00",2009-07-06 18:00:00.000
14948486048,true,2009-07-08 00:00:00.000,-90.05516117,25.67964507,"gps",,"77007","77007","Whale shark movements in Gulf of Mexico",795589.1684366025,2843501.002115845,"15N","GMT-06:00",2009-07-07 18:00:00.000
